Campaign_ID,Campaign_Channel,Target_Segment,Ad_Spend,Impressions,Clicks,Conversion_Rate,Average_Order_Value,Campaign_Duration_Days,Email_Open_Rate,Monthly_Revenue_Generated
CMP1160,Search,Price Sensitive,93791.68,276788,9286,4.47,1687.32,39,37.74,903701.02
CMP1161,Display,Existing Customers,74284.66,171126,1818,0.5,3097.33,33,34.42,662108.24
CMP1162,Email,New Customers,104432.55,117923,5361,9.56,3049.26,73,41.09,1231156.88
CMP1163,Affiliate,High Value,275520.87,354592,10904,6.92,10000.0,30,39.38,2001344.94
CMP1164,Email,New Customers,328860.43,548955,29226,5.53,2505.74,23,38.12,1479757.89
CMP1165,Search,High Value,254875.6,506640,19800,7.83,9385.1,19,35.81,1927590.14
CMP1166,Display,New Customers,166491.34,860962,4458,0.5,2671.93,88,21.81,951611.89
CMP1167,Email,Price Sensitive,488356.11,1718725,108961,13.55,8574.09,79,52.86,2736970.12
CMP1168,Affiliate,Existing Customers,18179.37,91675,6742,13.04,7658.74,32,31.95,1599498.95
CMP1169,Display,Small Business,223522.43,879167,4115,2.94,4299.63,50,22.8,1135086.56
CMP1170,Email,New Customers,300438.37,554758,23693,6.32,3098.3,27,39.31,1353329.55
CMP1171,Social Media,Price Sensitive,231170.11,893357,13981,2.67,1523.16,33,28.95,676676.13
CMP1172,Email,Small Business,121210.47,203692,8305,6.72,5316.88,69,42.8,1593010.72
CMP1173,Social Media,Price Sensitive,184109.82,628186,19427,2.42,1489.5,69,17.63,1375848.78
CMP1174,Search,High Value,66799.66,126757,5584,8.55,7156.8,23,40.38,1409196.09
CMP1175,Email,New Customers,370564.42,543404,24968,6.43,5104.73,20,34.53,1722928.3
CMP1176,Affiliate,High Value,238464.86,585792,12663,7.44,10000.0,19,45.47,1691248.95
CMP1177,Display,Existing Customers,290283.13,1231135,15183,4.01,3451.94,63,27.46,777198.78
CMP1178,Display,Existing Customers,131885.99,433611,5001,3.03,2533.55,22,32.83,627371.79
CMP1179,Search,Small Business,380787.65,896089,23657,6.25,3932.4,12,20.2,1448576.52
CMP1180,Display,New Customers,128760.33,520062,2856,1.27,2509.33,87,16.6,976613.3
CMP1181,Search,New Customers,137496.25,367014,8524,2.83,2691.62,50,24.03,970251.89
CMP1182,Search,Existing Customers,394438.88,842940,31880,7.25,5422.76,18,35.8,1501951.9
CMP1183,Social Media,High Value,210551.19,486185,12055,5.44,8563.08,34,42.74,1761120.46
CMP1184,Email,Small Business,148092.64,212352,7634,5.83,6355.72,55,51.66,1706230.9
CMP1185,Social Media,High Value,176407.28,406328,7071,6.55,8888.68,54,33.0,1699651.27
CMP1186,Display,Price Sensitive,198868.53,563298,4025,0.7,1426.32,50,24.61,915723.61
CMP1187,Social Media,Existing Customers,102540.48,294625,6159,4.46,4569.3,77,25.16,1539637.94
CMP1188,Search,Existing Customers,346648.2,1008251,36603,7.53,3588.79,54,41.7,1823321.38
CMP1189,Search,New Customers,138773.96,572775,26025,3.75,3461.75,81,20.08,1413317.26
CMP1190,Display,High Value,159528.79,527294,6255,2.78,4519.11,84,39.81,1333458.96
CMP1191,Social Media,High Value,232639.14,633188,14518,7.31,10000.0,27,42.73,1672506.83
CMP1192,Email,New Customers,205956.21,369290,14929,5.29,3400.09,69,45.01,1669271.53
CMP1193,Search,Small Business,264984.49,581711,22153,6.05,7579.68,41,24.42,1630609.99
CMP1194,Social Media,Existing Customers,200979.49,631594,19822,3.13,3684.16,81,31.32,1787818.39
CMP1195,Social Media,Price Sensitive,236286.59,944630,15675,0.5,2339.47,20,31.88,943916.59
CMP1196,Affiliate,New Customers,77740.03,170718,4376,1.94,3487.94,62,30.7,1394539.89
CMP1197,Social Media,Price Sensitive,153374.82,512511,13693,2.86,1599.95,53,14.73,981476.77
CMP1198,Social Media,Small Business,141911.08,323946,5521,2.18,9171.12,44,32.31,1555189.01
CMP1199,Display,Small Business,299872.92,1124571,6020,0.99,3415.51,69,20.44,1127770.12
CMP1200,Affiliate,Small Business,193487.43,383790,9215,6.4,5339.74,47,36.47,1673687.9
CMP1201,Search,Existing Customers,434815.2,1267048,47010,6.61,4918.01,42,28.01,2091331.03
CMP1202,Email,Existing Customers,449373.42,531214,37243,6.09,3682.0,43,46.58,2295013.39
CMP1203,Affiliate,New Customers,156692.83,272110,6490,4.94,2125.21,8,30.96,1412380.02
CMP1204,Social Media,New Customers,362818.38,895019,15914,0.5,2923.89,30,18.76,1169036.26
CMP1205,Email,High Value,190884.54,361902,18978,9.74,7828.95,20,43.01,1767688.98
CMP1206,Email,Existing Customers,279999.55,339160,13420,8.43,3655.02,30,42.62,1222528.08
CMP1207,Social Media,Price Sensitive,353376.11,1006962,27035,2.01,1365.21,48,30.8,1440832.93
CMP1208,Search,New Customers,97349.02,225368,5088,6.38,3216.07,59,25.8,1151995.96
CMP1209,Email,Existing Customers,312027.68,405512,25999,7.3,4441.06,69,52.76,2209392.95
CMP1210,Email,High Value,350010.54,455517,21407,7.36,6743.45,21,59.72,2156274.86
CMP1211,Display,Small Business,77150.4,175159,689,0.5,7455.4,45,26.45,1094888.14
CMP1212,Search,Small Business,313758.38,860232,19797,5.16,5387.32,43,38.76,1791545.7
CMP1213,Display,Price Sensitive,245030.24,1182291,7279,0.5,2190.55,81,19.63,801124.68
CMP1214,Email,New Customers,180769.23,292295,11571,6.48,2725.74,29,46.09,1139901.23
CMP1215,Search,New Customers,165586.69,395243,12677,6.22,1811.43,72,19.99,1203354.95
CMP1216,Email,Price Sensitive,225029.4,472874,31209,5.19,1630.79,39,49.61,1866120.82
CMP1217,Display,New Customers,141518.67,593547,2119,0.5,2807.78,22,26.85,816507.2
CMP1218,Social Media,Existing Customers,342784.12,1412571,48566,2.76,3386.49,82,32.43,1582400.19
CMP1219,Display,Small Business,317951.71,1449461,10136,3.17,4631.89,86,35.72,1302375.25
CMP1220,Search,Small Business,164984.84,339287,9154,4.73,5191.09,47,30.07,1576254.65
CMP1221,Affiliate,New Customers,270067.52,662500,13465,1.8,2487.96,79,23.52,1178330.62
CMP1222,Search,Price Sensitive,196345.16,707336,16491,2.69,2896.07,56,33.03,1538245.52
CMP1223,Search,Existing Customers,164590.53,346172,15047,7.53,4354.99,16,28.39,1145758.35
CMP1224,Search,New Customers,227916.76,772878,23406,5.34,2468.71,79,25.73,1494768.33
CMP1225,Display,Small Business,185733.69,580679,2519,2.43,5211.53,61,31.42,1010398.01
CMP1226,Display,Price Sensitive,210939.78,955255,6083,0.5,1620.2,80,33.23,706651.32
CMP1227,Display,Existing Customers,447350.27,2000000,31163,3.63,2709.88,51,38.71,1782112.99
CMP1228,Search,High Value,268860.53,789921,21015,6.21,7802.46,67,41.3,2005454.28
CMP1229,Social Media,New Customers,399547.59,1430659,20511,3.56,2429.1,34,29.84,1392657.7
CMP1230,Display,Price Sensitive,198322.65,655199,3828,1.33,1145.41,56,26.94,784516.19
CMP1231,Social Media,High Value,102799.95,353123,7930,5.09,5594.6,46,49.02,1497488.83
CMP1232,Social Media,Existing Customers,258769.74,704187,15499,3.35,3522.53,48,37.31,1703102.73
CMP1233,Email,Price Sensitive,224172.44,505070,33363,5.69,1288.4,63,29.46,1203079.22
CMP1234,Email,High Value,60702.85,62291,2823,8.09,7497.29,58,44.23,1512665.54
CMP1235,Search,High Value,276016.3,661469,16720,6.43,7789.38,53,39.88,1832912.21
CMP1236,Email,New Customers,87381.3,129965,5661,5.11,3472.72,60,32.0,1144845.47
CMP1237,Search,Price Sensitive,318229.99,1022774,26582,4.95,970.84,84,29.77,1552540.29
CMP1238,Email,New Customers,255223.47,402602,16221,6.38,3350.35,85,27.44,1677442.59
CMP1239,Search,New Customers,454269.87,1849226,93602,5.53,2107.89,82,13.19,2204143.44
CMP1240,Email,Existing Customers,272606.13,301211,12639,7.25,4013.4,45,44.22,1549993.92
CMP1241,Display,New Customers,297023.12,1151625,4206,0.5,3138.55,62,17.91,1143020.76
CMP1242,Affiliate,New Customers,394370.53,755222,19746,3.39,2259.2,15,26.92,1436558.34
CMP1243,Email,Price Sensitive,358167.94,598659,29780,6.66,1221.27,23,45.89,1488903.89
CMP1244,Search,Existing Customers,287223.89,517573,19650,6.47,3874.19,13,44.7,1534834.25
CMP1245,Email,Small Business,327921.69,482715,24485,8.55,4838.67,71,45.34,2094488.24
CMP1246,Search,Existing Customers,240493.14,523336,18448,6.76,4317.41,70,34.71,1517908.7
CMP1247,Affiliate,High Value,458712.85,734419,17586,6.09,7259.09,41,42.52,1925810.83
CMP1248,Social Media,Small Business,415609.82,1563226,25321,2.88,4727.78,90,27.43,1789253.46
CMP1249,Email,Price Sensitive,136752.41,260157,12965,6.85,1701.53,56,32.25,1220657.36
CMP1250,Display,Price Sensitive,379510.13,1560713,12282,0.5,1863.86,67,14.01,1208010.46
CMP1251,Display,Small Business,82445.43,331677,1552,2.54,4405.57,40,33.22,1005926.51
CMP1252,Display,Existing Customers,313625.94,1017671,9025,1.29,3147.71,46,31.8,1471137.11
CMP1253,Email,Existing Customers,123498.29,170067,6209,7.05,4604.4,10,49.83,1533397.5
CMP1254,Email,Existing Customers,305354.99,525822,23576,7.64,3900.09,26,45.18,1983354.28
CMP1255,Email,High Value,130564.23,172230,8212,9.35,10000.0,63,54.0,1820212.85
CMP1256,Search,New Customers,347719.55,1044288,35709,4.11,4811.6,88,30.21,2072027.99
CMP1257,Social Media,Small Business,205717.59,500051,7970,3.07,6250.7,22,25.02,1036592.01
CMP1258,Search,Existing Customers,223368.74,523089,20499,6.72,2534.99,59,45.59,1491423.98
CMP1259,Search,Price Sensitive,305485.66,911236,34020,2.48,1488.18,37,22.12,1048131.18
CMP1260,Social Media,New Customers,82977.54,213820,3945,1.85,2586.7,24,19.04,632370.5
CMP1261,Email,New Customers,90050.35,113907,4831,4.95,2415.09,31,24.99,1163300.02
CMP1262,Search,Existing Customers,58881.29,179200,6841,4.7,4623.86,27,36.28,930271.13
CMP1263,Social Media,New Customers,313133.86,916220,17448,2.36,2101.69,7,16.81,1285741.78
CMP1264,Affiliate,New Customers,457681.77,1223589,29476,1.23,2704.08,61,28.14,1667154.75
CMP1265,Social Media,New Customers,314959.81,888623,17335,0.5,2577.81,36,19.44,1127197.33
CMP1266,Email,High Value,289649.04,506612,27036,7.86,7764.58,86,47.59,2536203.35
CMP1267,Social Media,Small Business,196760.67,593329,11232,1.54,4384.3,33,31.51,1569545.52
CMP1268,Display,New Customers,308517.95,1218763,6803,0.64,2769.59,89,21.68,1266902.07
CMP1269,Email,High Value,31432.43,37937,2586,6.88,9255.48,31,53.28,1603019.76
CMP1270,Search,Small Business,51711.03,138458,2989,6.04,6858.91,81,38.44,1528998.84
CMP1271,Search,Small Business,130910.16,301568,8517,6.8,4901.78,23,35.01,1335003.56
CMP1272,Search,New Customers,290909.31,819347,22734,3.45,2825.29,45,22.31,1369779.96
CMP1273,Affiliate,Small Business,139945.43,425526,8787,4.1,6394.72,78,33.18,1662795.33
CMP1274,Email,Existing Customers,397789.83,428733,19218,8.42,5317.28,25,50.26,1783466.57
CMP1275,Social Media,Existing Customers,273915.89,974983,22553,2.62,3977.89,20,37.38,1346758.91
CMP1276,Email,New Customers,300941.24,403935,17222,7.03,3065.03,31,36.28,951704.0
CMP1277,Email,Small Business,223151.81,353607,10402,4.54,5590.53,21,49.93,1485484.26
CMP1278,Search,New Customers,107156.86,224157,7589,5.96,2698.62,20,14.86,1151855.36
CMP1279,Display,Price Sensitive,401276.87,1108613,9328,2.03,1996.03,33,26.16,484765.61
CMP1280,Social Media,High Value,262432.93,583729,19446,2.49,10000.0,15,35.08,1606544.94
CMP1281,Social Media,New Customers,219331.79,693264,16149,3.67,2809.34,32,14.7,1035021.61
CMP1282,Search,High Value,200640.43,424630,14364,7.18,5644.08,33,45.5,1845559.97
CMP1283,Affiliate,High Value,212051.47,286058,10018,6.86,10000.0,16,43.85,1925018.18
CMP1284,Social Media,Small Business,110485.15,380831,8493,4.34,5547.18,66,26.79,1514376.03
CMP1285,Search,Small Business,89682.4,220469,11329,4.53,6139.14,90,32.92,1444343.66
CMP1286,Email,High Value,168122.58,182924,11246,7.22,8361.87,37,55.16,1828937.09
CMP1287,Display,New Customers,136524.52,393856,2503,0.5,2546.99,28,18.45,685162.97
CMP1288,Display,Small Business,78578.74,317540,1820,0.5,5726.36,35,24.89,1024005.81
CMP1289,Display,Small Business,170483.88,458302,3412,2.21,3922.51,64,29.2,1255660.41
CMP1290,Social Media,Price Sensitive,306988.95,1000265,22784,1.78,1560.97,62,31.04,1190482.81
CMP1291,Search,Small Business,130979.98,190303,7837,5.47,4518.19,12,35.99,1483402.44
CMP1292,Search,New Customers,100296.46,264855,11267,5.6,2859.23,24,30.68,1135182.4
CMP1293,Social Media,Price Sensitive,374760.36,1043208,14393,3.09,909.59,30,19.78,1152776.65
CMP1294,Social Media,New Customers,155089.56,431313,5402,4.43,3681.66,28,17.02,453826.61
CMP1295,Social Media,New Customers,245053.57,804025,17590,0.5,2509.91,11,30.45,818661.9
CMP1296,Affiliate,Small Business,237073.22,476933,6638,3.61,4657.72,42,23.46,1513772.04
CMP1297,Display,New Customers,347680.74,1282922,5879,0.5,2287.42,47,23.01,1146716.3
CMP1298,Social Media,Price Sensitive,172925.38,649968,10525,2.33,1493.91,56,20.66,820655.19
CMP1299,Search,Price Sensitive,332890.13,714294,28477,4.37,1258.08,20,32.01,1468070.81
CMP1300,Email,Existing Customers,78101.25,87044,4195,5.62,3757.01,21,51.59,1590264.59
CMP1301,Display,New Customers,330087.18,1144545,3521,0.5,2180.63,34,26.57,1134441.8
CMP1302,Social Media,Small Business,452074.8,2000000,26919,2.0,5474.6,74,21.97,1822635.52
CMP1303,Social Media,High Value,234087.99,891252,18479,4.5,6821.74,40,39.0,1895331.23
CMP1304,Social Media,New Customers,396489.62,1548057,13869,2.65,3275.94,58,14.91,1229125.3
CMP1305,Email,New Customers,439757.5,837143,35441,6.33,2718.42,36,32.85,1706607.23
CMP1306,Search,New Customers,486267.27,1517207,40387,4.05,3770.46,71,28.7,2143081.72
CMP1307,Social Media,Existing Customers,253137.67,778127,11214,2.57,3713.21,72,29.06,1415795.54
CMP1308,Display,Existing Customers,172828.08,523157,6960,4.04,5899.46,30,21.38,1018921.1
CMP1309,Display,Existing Customers,150927.29,543218,5984,2.17,2519.16,74,32.25,1034461.01
CMP1310,Social Media,Price Sensitive,335348.68,1199301,25832,2.01,1398.91,50,23.95,1506412.92
CMP1311,Affiliate,High Value,122750.65,129716,2912,7.58,9918.77,21,51.32,1752025.32
CMP1312,Search,New Customers,54141.32,165139,5794,5.09,2505.13,78,12.77,1160465.65
CMP1313,Social Media,New Customers,383742.35,1466448,21944,2.55,1956.39,81,17.44,1864196.92
CMP1314,Search,Price Sensitive,123551.3,324770,13845,3.41,2187.39,26,33.52,1072523.11
CMP1315,Affiliate,High Value,312867.76,878782,24123,5.54,6829.13,60,41.42,2146308.47
CMP1316,Search,New Customers,329851.91,1090598,36525,4.42,3107.97,89,21.34,1766310.22
CMP1317,Email,New Customers,333980.4,395523,17546,4.27,2566.88,9,45.32,1353123.93
CMP1318,Display,New Customers,142021.28,480152,3144,0.98,2554.19,52,19.86,910933.74
CMP1319,Social Media,Existing Customers,418865.4,1014593,24139,4.34,2906.85,22,38.91,1738382.25
CMP1320,Social Media,Price Sensitive,181189.34,679326,12387,2.73,1261.08,90,31.12,1001276.78
CMP1321,Display,Existing Customers,213582.12,967840,10123,2.22,4117.02,65,27.45,690281.62
CMP1322,Email,Small Business,47104.43,92722,5182,5.27,4268.4,51,51.87,1204242.88
CMP1323,Display,Price Sensitive,246564.74,725853,4260,0.5,1890.66,25,20.15,786672.6
CMP1324,Social Media,High Value,106621.19,270551,8084,4.95,8937.96,87,35.51,2044984.41
CMP1325,Search,New Customers,252505.39,814051,21443,4.08,3831.93,78,25.9,1144244.02
CMP1326,Social Media,Existing Customers,261597.69,963036,24554,3.18,5022.86,27,30.87,1315709.51
CMP1327,Email,Small Business,311028.83,389886,22854,5.01,6649.68,56,37.98,1741592.55
CMP1328,Search,New Customers,388530.18,701135,20756,4.13,3531.43,52,23.59,1733934.63
CMP1329,Display,High Value,70489.55,208427,1808,5.47,5239.16,72,44.58,1345048.96
CMP1330,Display,Price Sensitive,220584.36,1081024,7104,2.13,1558.46,50,6.75,957885.38
CMP1331,Display,Existing Customers,85103.96,293494,2382,3.35,3153.22,27,34.42,1213344.75
CMP1332,Social Media,Existing Customers,149677.97,390543,9202,4.56,3586.17,78,31.12,1083476.98
CMP1333,Display,Existing Customers,106087.81,358720,5162,1.99,3009.24,84,39.29,1140154.42
CMP1334,Search,Small Business,391010.91,1078570,23172,7.62,4643.42,81,37.64,1961149.49
CMP1335,Display,High Value,150566.02,607634,6180,4.24,4739.17,85,51.33,1258190.98
CMP1336,Affiliate,Price Sensitive,200904.99,400903,11822,5.81,1923.66,15,33.14,1142603.29
CMP1337,Social Media,Existing Customers,156826.25,511789,12268,6.07,2755.19,23,43.53,1218172.29
CMP1338,Social Media,Price Sensitive,425276.05,1602241,45843,3.77,1197.27,23,15.62,1429629.73
CMP1339,Display,Small Business,248021.75,727920,3888,1.6,6283.88,33,23.05,1038021.72
CMP1340,Social Media,Existing Customers,169553.67,587276,10593,4.13,4219.33,72,34.74,1274502.44
CMP1341,Display,Price Sensitive,191643.59,1085794,5837,1.22,1779.75,21,21.48,783798.78
CMP1342,Social Media,Price Sensitive,277305.64,1037421,26784,1.39,1397.58,59,19.64,989691.15
CMP1343,Search,High Value,262552.75,634602,16931,7.33,9059.19,49,43.29,2196890.03
CMP1344,Search,New Customers,103121.66,339931,11002,5.56,4034.84,69,20.85,1335279.86
CMP1345,Search,High Value,55451.24,161160,4140,6.36,6692.36,82,38.82,1291506.62
CMP1346,Email,Existing Customers,272982.96,415535,18484,6.41,3020.63,62,44.89,1568192.49
CMP1347,Affiliate,Price Sensitive,213020.9,543970,24112,3.78,1794.32,13,21.98,1166942.37
CMP1348,Affiliate,New Customers,463638.2,1083940,5423,0.75,2666.16,47,17.98,1097190.68
CMP1349,Affiliate,High Value,399963.46,585097,17914,7.27,7130.08,7,35.05,2095595.77
CMP1350,Search,Existing Customers,137871.56,333271,7360,7.94,4690.15,68,32.07,1372394.18
CMP1351,Search,New Customers,366565.22,818508,18358,4.96,3098.37,8,7.39,1460199.05
CMP1352,Social Media,High Value,387561.22,829737,18795,4.71,6275.15,25,36.04,1704549.24
CMP1353,Social Media,New Customers,269284.24,718354,9143,0.5,2988.94,72,23.29,971152.48
CMP1354,Search,Price Sensitive,262345.52,847015,34062,4.56,1793.13,69,37.84,1273649.78
CMP1355,Social Media,New Customers,136572.21,612932,13420,3.1,2743.91,76,14.42,1022232.09
CMP1356,Search,Existing Customers,237640.08,502227,20595,8.57,4940.59,32,36.41,1630465.34
CMP1357,Search,Small Business,377745.18,953686,19307,5.08,5844.89,70,26.05,1440930.9
CMP1358,Display,Price Sensitive,378597.08,1547853,12612,0.51,1716.03,73,18.94,1170032.45
CMP1359,Display,High Value,297493.34,1211062,8492,2.32,7402.87,48,47.82,1643410.08
CMP1360,Display,High Value,297349.68,1175743,10941,4.02,5305.45,29,31.25,1445793.41
CMP1361,Display,New Customers,150534.35,579444,2748,1.39,2585.9,35,21.93,815111.17
CMP1362,Search,Existing Customers,193603.12,498253,15107,6.9,4729.56,75,32.32,1559372.63
CMP1363,Email,Price Sensitive,241471.97,414531,18620,5.43,1540.04,34,42.63,1364421.24
CMP1364,Search,High Value,208840.23,432877,17931,8.76,5295.22,26,41.8,1813153.41
CMP1365,Search,Existing Customers,178894.42,493579,14973,5.98,3942.32,25,44.05,1582270.28
CMP1366,Search,Existing Customers,184481.45,422045,16250,6.54,3388.26,58,36.22,1067191.98
CMP1367,Social Media,New Customers,75324.17,309688,5247,1.5,2539.01,45,19.37,926643.71
CMP1368,Search,Small Business,187294.74,732986,17192,4.69,6256.49,80,39.45,1753537.15
CMP1369,Social Media,Existing Customers,86059.75,324144,9277,3.58,3115.34,40,35.57,1178992.48
CMP1370,Social Media,New Customers,229235.4,823869,15539,0.7,1982.58,85,24.8,1160324.17
CMP1371,Email,High Value,271350.45,400331,15900,9.57,9310.73,46,52.82,2156683.35
CMP1372,Email,Existing Customers,45597.52,72052,3454,9.97,2960.05,25,47.8,1087443.05
CMP1373,Search,New Customers,297010.31,915501,34902,6.18,4255.54,28,23.18,1825755.03
CMP1374,Search,High Value,94324.48,256209,7373,8.21,8004.17,44,42.66,1422806.28
CMP1375,Search,New Customers,279632.94,868772,29980,4.78,4023.83,16,20.59,1876266.02
CMP1376,Email,Existing Customers,125216.29,151202,8897,9.57,4757.85,27,53.1,1613731.59
CMP1377,Email,High Value,92837.43,118637,6452,10.63,7428.0,49,58.71,1996257.07
CMP1378,Search,Existing Customers,213264.55,453036,13680,7.76,4972.12,61,39.13,1706123.77
CMP1379,Affiliate,Small Business,222483.93,524057,10357,6.73,5216.27,59,28.06,1326441.77
CMP1380,Search,Small Business,161168.07,346463,8890,6.24,5706.93,52,27.08,1388308.42
CMP1381,Display,High Value,218056.11,1016354,9725,3.32,8614.09,69,27.51,1559953.8
CMP1382,Social Media,New Customers,123033.25,568110,9927,2.09,1290.08,60,16.77,897271.52
CMP1383,Search,Small Business,167749.09,447756,14795,5.71,5546.61,37,31.48,1389623.82
CMP1384,Display,Small Business,260850.61,1092489,9063,2.03,5047.64,68,26.23,1410022.27
CMP1385,Social Media,Existing Customers,141103.58,540324,9714,3.59,3228.54,65,36.84,1669305.77
CMP1386,Search,High Value,441753.74,919859,23116,7.79,10000.0,35,35.99,1886871.42
CMP1387,Social Media,Price Sensitive,257615.32,1055268,28810,1.05,1481.96,79,21.33,1143466.26
CMP1388,Affiliate,Small Business,115807.63,261304,5632,6.19,4840.34,47,45.26,1466112.8
CMP1389,Display,High Value,81147.57,244090,2115,4.69,8382.88,28,35.84,1162431.34
CMP1390,Search,Existing Customers,305332.96,488012,16019,8.73,7455.6,20,41.73,1595973.62
CMP1391,Social Media,Price Sensitive,239534.71,1255089,23019,1.52,1467.63,77,18.86,1567092.55
CMP1392,Social Media,Existing Customers,325143.28,972553,16765,3.36,2509.17,61,33.25,1259781.32
CMP1393,Affiliate,Existing Customers,311064.28,661257,26588,6.7,2236.84,66,40.02,1404222.49
CMP1394,Affiliate,New Customers,321256.99,1245440,42544,3.97,2408.0,24,17.21,1591746.99
CMP1395,Email,High Value,362729.06,519723,21375,7.45,7780.96,70,55.3,2257127.16
CMP1396,Social Media,New Customers,448645.13,1243533,24959,3.03,2676.63,15,17.96,1588317.06
CMP1397,Affiliate,Price Sensitive,93606.84,191985,5321,3.61,1216.61,80,38.2,1055235.35
CMP1398,Email,High Value,115208.1,189363,6986,8.72,9960.39,53,53.57,1444259.72
CMP1399,Search,High Value,277384.35,586124,19056,7.99,8425.16,85,33.17,2444209.43
CMP1400,Affiliate,Price Sensitive,362012.72,732703,19142,4.4,1705.22,82,27.29,1388762.59
CMP1401,Social Media,New Customers,244899.2,1224628,23627,1.48,2324.34,79,26.75,1222410.52
CMP1402,Social Media,Existing Customers,74464.63,195103,6314,2.65,2716.06,32,30.18,824064.85
CMP1403,Email,Existing Customers,353539.39,506041,20082,8.41,2795.31,23,45.51,1392626.07
CMP1404,Social Media,Small Business,272674.14,831493,13213,3.65,4019.65,23,39.67,1304084.42
CMP1405,Search,Small Business,231796.11,602409,20081,4.65,8234.23,53,40.67,1898274.35
CMP1406,Email,Price Sensitive,125048.05,185981,6196,4.64,1554.21,41,38.69,829260.76
CMP1407,Search,Existing Customers,79995.36,247652,8127,5.3,3336.32,26,37.15,1162303.17
CMP1408,Search,Price Sensitive,163192.51,537458,16935,2.76,1660.03,62,16.61,990110.09
CMP1409,Email,Price Sensitive,180451.77,388250,21266,4.23,1598.1,73,47.4,1708045.96
CMP1410,Email,Price Sensitive,396581.43,884605,44178,4.78,876.11,51,32.41,1632626.07
CMP1411,Display,High Value,333922.73,1154828,12590,3.28,8855.91,35,43.89,1546583.89
CMP1412,Social Media,Existing Customers,207015.3,621068,21197,5.29,3885.0,7,32.51,1478530.58
CMP1413,Display,High Value,163696.81,461850,3355,2.87,4514.69,68,29.36,1134990.87
CMP1414,Search,Existing Customers,96109.95,233283,10439,6.82,3299.9,51,37.74,1209423.02
CMP1415,Display,New Customers,377789.89,1849549,12100,0.58,5778.85,79,21.32,1398188.7
CMP1416,Affiliate,New Customers,116080.87,180544,5348,4.53,3270.81,50,27.5,825773.24
CMP1417,Social Media,Price Sensitive,368813.88,1710315,35212,2.62,1669.36,74,26.52,1440411.36
CMP1418,Social Media,Existing Customers,434562.99,1301789,29941,3.05,3093.32,57,34.17,1524535.23
CMP1419,Display,Small Business,188697.16,579093,4828,3.46,4657.73,72,19.04,1234118.22
CMP1420,Social Media,New Customers,26373.56,92010,1168,1.22,2396.82,74,28.67,837445.74
CMP1421,Social Media,High Value,335918.63,995795,33241,5.55,8135.88,74,37.61,2060902.05
CMP1422,Display,Price Sensitive,92888.6,479593,2355,0.5,1665.91,71,28.05,756311.81
CMP1423,Social Media,High Value,283164.47,1050850,27308,3.68,4164.12,11,37.5,1670861.05
CMP1424,Display,New Customers,252123.21,802860,3420,1.16,2294.38,47,23.4,1020465.75
CMP1425,Social Media,New Customers,378276.83,1107464,18884,3.02,3057.14,62,30.96,1606371.64
CMP1426,Affiliate,High Value,238175.83,440923,19741,5.28,8140.14,89,35.25,1968090.2
CMP1427,Social Media,New Customers,346167.42,1723695,25113,1.75,3370.77,65,19.0,1604340.19
CMP1428,Email,Price Sensitive,285680.83,452992,17625,6.71,1855.6,52,26.99,1134742.87
CMP1429,Social Media,Small Business,40442.96,131344,1773,1.78,6590.87,66,31.64,1015243.42
CMP1430,Search,Existing Customers,183240.29,301183,15288,7.77,2937.79,11,35.05,1196345.48
CMP1431,Email,High Value,268815.67,476579,22454,9.05,9454.99,84,48.56,2081077.46
CMP1432,Search,Small Business,276930.45,502096,12185,9.08,5916.74,80,35.56,1920840.06
CMP1433,Email,Price Sensitive,67246.9,139566,6837,5.81,2286.01,55,35.77,1151799.25
CMP1434,Affiliate,Small Business,451887.77,994328,27258,4.6,5473.77,61,32.12,1922708.72
CMP1435,Display,Existing Customers,16038.29,50691,510,5.02,4995.97,42,29.48,870047.97
CMP1436,Search,Price Sensitive,199255.21,562555,21216,4.15,2000.58,78,27.24,1209280.48
CMP1437,Affiliate,High Value,58090.65,133550,4196,7.24,10000.0,51,38.71,1694575.87
CMP1438,Affiliate,New Customers,309675.41,778858,24398,6.31,2216.78,75,35.07,1480531.38
CMP1439,Search,New Customers,51451.07,161304,3993,3.37,3796.38,63,23.24,1355025.56
CMP1440,Social Media,Small Business,234872.51,1041123,18754,0.61,5503.24,87,25.14,1369845.47
CMP1441,Display,Small Business,339096.18,1485781,10700,2.19,4896.94,52,32.63,1443057.44
CMP1442,Social Media,Small Business,301948.84,1236752,45304,5.4,4848.19,32,32.52,1691134.71
CMP1443,Display,New Customers,332979.32,1236921,5445,1.44,3627.24,57,9.76,1213504.35
CMP1444,Email,Existing Customers,249998.06,422696,24278,7.42,5010.06,84,48.95,2173609.29
CMP1445,Affiliate,High Value,295255.79,639022,19898,8.66,9062.4,52,50.97,2100828.93
CMP1446,Social Media,New Customers,183553.34,740589,6823,1.91,2937.46,89,25.08,1037358.91
CMP1447,Social Media,Price Sensitive,193068.76,555117,10208,2.31,1296.08,8,32.27,1191441.29
CMP1448,Email,Small Business,94700.79,186718,10004,6.82,6771.01,53,30.57,1872005.36
CMP1449,Social Media,Price Sensitive,166384.67,438632,7742,2.67,1265.28,9,28.6,1083868.43
CMP1450,Social Media,High Value,63910.96,211890,4229,5.06,5929.46,31,45.63,1362615.01
